         t,         x,         y,       yaw,   current,   battCap,  mBattCap,   voltage,     mVLpf,   battTem,  tEneDiss,    batLel,      xDot,      yDot,    yamDot,  isCharge,    cState,    cSoure,
186.900009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.074698, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.000000,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.074345, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.100006,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.073997, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.199997,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.073658, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.300003,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.073325, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.400009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.072999, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.500000,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.072679, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.600006,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.072365, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.699997,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.072058, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.800003,  3.344910,  8.890990,  0.231583, -0.189000,  2.276000,  2.702000, 15.084000, 15.072296, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
187.900009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.072530, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
188.000000,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.084000, 15.072760, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
188.100006,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.072444, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
188.199997,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.072135, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
188.300003,  3.344910,  8.890990,  0.231583, -0.202000,  2.276000,  2.702000, 15.057000, 15.071833, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
188.400009,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.071536, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
188.500000,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.071245, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
188.600006,  3.344910,  8.890990,  0.231583, -0.195000,  2.276000,  2.702000, 15.057000, 15.070960, 17.000000,  0.000000,  0.842339,  0.000000,  0.000000,  0.000000,  1.000000,  0.000000,  0.000000,
